;Scopy version,f4beeb1
;Exported on,Friday September 27/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
100,50992.6,22.3443,129.189
101,53037.4,22.1041,127.704
102,55164.2,21.9263,126.417
103,57376.3,21.6218,125.751
104,59677.1,21.4085,124.548
105,62070.2,21.1375,123.698
106,64559.2,20.8296,123.405
107,67148,20.7092,120.922
108,69840.6,20.4609,120.768
109,72641.2,20.2073,119.058
110,75554.1,19.9509,117.618
111,78583.9,19.7005,115.641
112,81735.1,19.4034,116.415
113,85012.6,19.1109,114.798
114,88421.6,18.8349,113.548
115,91967.4,18.5541,112.162
116,95655.2,18.3458,111.517
117,99491,18.0268,111.319
118,103481,17.684,110.033
119,107630,17.4076,109.43
120,111946,17.1104,108.703
121,116435,16.8142,107.695
122,121104,16.5163,106.663
123,125960,16.1822,105.781
124,131011,15.9085,104.886
125,136265,15.5454,104.405
126,141729,15.249,103.432
127,147413,14.9712,102.699
128,153324,14.6358,101.839
129,159472,14.3108,101.904
130,165867,13.9878,100.588
131,172518,13.677,99.9657
132,179436,13.3614,99.2816
133,186632,13.0451,98.5287
134,194115,12.6864,97.8891
135,201899,12.3324,97.3307
136,209996,11.9968,96.6756
137,218416,11.7331,96.4885
138,227175,11.3986,95.5819
139,236285,11.0203,95.3204
140,245760,10.7306,93.7635
141,255615,10.4294,93.9026
142,265865,10.0827,92.6462
143,276526,9.71435,92.1597
144,287615,9.4074,91.8784
145,299148,9.0452,90.5596
146,311144,8.80537,91.3361
147,323621,8.42284,89.8756
148,336598,8.03364,89.5934
149,350095,7.72073,89.2124
150,364134,7.42881,88.0984
151,378736,7.02838,86.763
152,393923,6.69724,87.478
153,409719,6.39529,86.8297
154,426149,6.04567,85.6705
155,443238,5.74536,85.2475
156,461012,5.32767,86.3858
157,479498,4.98382,85.1048
158,498726,4.56373,84.0969
159,518725,4.23748,82.9201
160,539526,3.98987,82.4642
161,561161,3.65569,81.3706
162,583663,3.21333,80.7998
163,607068,2.9074,78.3938
164,631411,2.563,79.576
165,656731,2.45629,76.4571
166,683066,1.96757,78.7442
167,710457,1.68551,78.0964
168,738946,1.25098,76.4259
169,768578,1.00485,76.6696
170,799398,0.633762,75.8513
171,831453,0.352762,74.4466
172,864795,-0.0985511,73.3848
173,899473,-0.280819,74.5817
174,935542,-0.457447,76.6347
175,973057,-1.15301,72.38
176,1.01208e+06,-1.22924,71.0247
177,1.05266e+06,-1.62431,70.4659
178,1.09487e+06,-1.94297,69.6958
179,1.13878e+06,-2.1848,68.0084
180,1.18444e+06,-2.60683,67.224
181,1.23194e+06,-2.96484,66.1014
182,1.28134e+06,-3.19173,64.6507
183,1.33272e+06,-3.53648,63.3953
184,1.38616e+06,-3.79821,63.1867
185,1.44175e+06,-4.19408,63.0331
186,1.49956e+06,-4.37428,58.3021
187,1.55969e+06,-4.79507,60.251
188,1.62224e+06,-4.8294,58.8696
189,1.68729e+06,-5.2775,55.7078
190,1.75495e+06,-5.6018,54.959
191,1.82532e+06,-5.77681,52.6181
192,1.89852e+06,-6.03074,55.2229
193,1.97465e+06,-6.49147,50.5003
194,2.05383e+06,-6.43104,50.6739
195,2.13619e+06,-6.74201,47.7638
196,2.22185e+06,-7.10601,46.7283
197,2.31095e+06,-7.22608,44.0623
198,2.40362e+06,-7.3575,43.2448
199,2.5e+06,-7.65151,40.9897
