;Scopy version,f4beeb1
;Exported on,Wednesday October 02/10/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
153,5.94371e+06,18.4818,-109.297
154,6.13225e+06,18.1228,-110.746
155,6.32678e+06,17.906,-111.801
156,6.52748e+06,17.6093,-113.063
157,6.73454e+06,17.3277,-114.373
158,6.94818e+06,17.0005,-115.049
159,7.16859e+06,16.7031,-117.353
160,7.39599e+06,16.4259,-117.855
161,7.6306e+06,16.1544,-119.02
162,7.87266e+06,15.8412,-119.891
163,8.1224e+06,15.5345,-120.946
164,8.38005e+06,15.2666,-121.868
165,8.64589e+06,14.9459,-122.351
166,8.92015e+06,14.6421,-123.928
167,9.20311e+06,14.3666,-124.189
168,9.49505e+06,14.0833,-125.42
169,9.79626e+06,13.8361,-126.46
170,1.0107e+07,13.5637,-127.131
171,1.04276e+07,13.2204,-129.18
172,1.07584e+07,13.0304,-128.377
173,1.10997e+07,12.7327,-129.692
174,1.14518e+07,12.4622,-131.017
175,1.18151e+07,12.2226,-131.205
176,1.21899e+07,11.9649,-132.992
177,1.25765e+07,11.7187,-133.201
178,1.29755e+07,11.528,-134.268
179,1.33871e+07,11.3731,-134.724
180,1.38118e+07,11.0882,-136.148
181,1.42499e+07,10.9613,-136.746
182,1.47019e+07,10.7911,-138.101
183,1.51683e+07,10.6531,-139.901
184,1.56495e+07,10.5236,-140.291
185,1.61459e+07,10.421,-141.496
186,1.66581e+07,10.2583,-143.403
187,1.71865e+07,10.1688,-144.113
188,1.77317e+07,10.112,-145.926
189,1.82942e+07,10.0157,-149.002
190,1.88745e+07,9.89489,-149.033
191,1.94733e+07,9.88726,-152.33
192,2.0091e+07,9.83954,-154.38
193,2.07283e+07,9.80715,-156.072
194,2.13859e+07,9.86245,-160.144
195,2.20643e+07,9.92735,-162.543
196,2.27642e+07,10.0157,-163.993
197,2.34863e+07,9.98579,-170.49
198,2.42313e+07,10.063,-173.617
199,2.5e+07,10.123,-177.447
