;Scopy version,f4beeb1
;Exported on,Friday September 27/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
64,12382.4,35.2248,126.402
65,12878.9,34.9088,125.242
66,13395.4,34.7836,124.874
67,13932.5,34.4329,121.458
68,14491.2,34.311,121.821
69,15072.3,33.9753,121.594
70,15676.7,33.7916,119.803
71,16305.4,33.4936,117.851
72,16959.2,33.2478,116.587
73,17639.3,32.9292,116.606
74,18346.6,32.6905,115.818
75,19082.3,32.4924,115.214
76,19847.5,32.0954,114.728
77,20643.4,31.8322,112.166
78,21471.2,31.4972,112.514
79,22332.2,31.2667,110.678
80,23227.7,30.9951,108.865
81,24159.1,30.7683,110.554
82,25127.9,30.4215,108.708
83,26135.5,30.0881,108.243
84,27183.6,29.8082,108.068
85,28273.6,29.402,106.389
86,29407.4,29.2776,107.151
87,30586.6,29.0973,107.227
88,31813.1,28.7327,104.807
89,33088.9,28.4115,104.553
90,34415.7,27.9623,102.892
91,35795.8,27.8076,103.295
92,37231.2,27.2597,102.901
93,38724.2,26.9568,101.113
94,40277,26.8291,101.476
95,41892.1,26.4539,100.169
96,43572,26.2447,96.7719
97,45319.2,25.7654,99.8366
98,47136.5,25.613,95.4263
99,49026.7,25.1301,97.9072
100,50992.6,24.9486,98.6406
101,53037.4,24.4662,100.523
102,55164.2,24.3245,99.9069
103,57376.3,23.6456,102.454
104,59677.1,23.5637,97.0441
105,62070.2,23.2199,96.8228
106,64559.2,22.64,88.9901
107,67148,22.2518,100.126
108,69840.6,22.1716,93.0763
109,72641.2,21.8443,96.4311
110,75554.1,22.2041,91.0977
111,78583.9,21.4309,83.2593
112,81735.1,20.926,82.935
113,85012.6,20.3816,95.4243
114,88421.6,19.7429,99.2258
115,91967.4,19.7012,103.707
116,95655.2,20.4273,107.018
117,99491,18.9595,95.2315
118,103481,18.8014,92.1645
119,107630,18.4082,93.128
120,111946,18.3195,90.6123
121,116435,17.8032,92.0828
122,121104,17.5084,89.4379
123,125960,17.0052,91.1734
124,131011,16.9247,89.8809
125,136265,16.7389,93.0039
126,141729,16.0886,88.4879
127,147413,15.712,86.5665
128,153324,14.9434,94.2699
129,159472,14.9927,90.884
130,165867,15.1968,87.906
131,172518,14.3262,88.3637
132,179436,14.172,95.1375
133,186632,13.462,86.7742
134,194115,13.3654,89.7161
135,201899,13.028,88.6358
136,209996,12.8672,91.4076
137,218416,11.8612,83.4948
138,227175,11.8916,87.2036
139,236285,11.7734,79.8203
140,245760,11.7347,77.1212
141,255615,10.7895,90.8314
142,265865,10.8403,82.8475
143,276526,10.7304,75.6133
144,287615,9.89459,84.2269
145,299148,9.68056,74.0594
146,311144,8.9698,88.2141
147,323621,8.91053,78.1176
148,336598,10.4144,88.4966
149,350095,8.25829,77.192
150,364134,8.40457,59.1523
151,378736,8.74252,67.8971
152,393923,6.0336,75.9684
153,409719,5.96052,60.7807
154,426149,7.97986,51.9001
155,443238,5.32277,84.3568
156,461012,7.25211,103.622
157,479498,5.0586,67.3021
158,498726,5.57387,86.2975
159,518725,5.17795,82.1246
160,539526,4.49169,79.6243
161,561161,4.5124,66.7711
162,583663,3.73615,46.4408
163,607068,7.74327,21.5653
164,631411,4.47387,88.5041
165,656731,8.04209,36.0787
166,683066,3.0947,83.9301
167,710457,0.0404098,109.735
168,738946,1.14995,61.7562
169,768578,1.44852,80.7797
170,799398,0.860064,80.572
171,831453,1.22316,80.8785
172,864795,-1.30544,50.6915
173,899473,3.95781,54.328
174,935542,6.9427,0.790636
175,973057,-0.799261,91.7713
176,1.01208e+06,-0.221913,65.0167
177,1.05266e+06,-1.12924,67.7799
178,1.09487e+06,-1.16612,66.3601
179,1.13878e+06,-2.20646,87.6875
180,1.18444e+06,-2.16753,59.3869
181,1.23194e+06,-2.12164,62.7618
182,1.28134e+06,-2.5336,67.6095
183,1.33272e+06,-3.62843,60.0859
184,1.38616e+06,-2.15243,67.6459
185,1.44175e+06,-3.12362,44.3555
186,1.49956e+06,-5.81128,91.0432
187,1.55969e+06,-3.63539,80.2553
188,1.62224e+06,-3.37803,38.0034
189,1.68729e+06,-5.37965,119.507
190,1.75495e+06,-6.02716,62.1794
191,1.82532e+06,-2.91626,30.5807
192,1.89852e+06,-2.42434,35.0628
193,1.97465e+06,-3.10544,99.9614
194,2.05383e+06,-3.50973,104.334
195,2.13619e+06,-3.65714,-22.9442
196,2.22185e+06,-6.71411,47.9762
197,2.31095e+06,-3.74633,-24.3793
198,2.40362e+06,-6.78773,2.47045
199,2.5e+06,-7.77535,43.3767
