;Scopy version,f4beeb1
;Exported on,Monday September 30/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
81,24159.1,37.4728,-43.842
82,25127.9,37.4025,-44.1378
83,26135.5,37.2559,-44.7425
84,27183.6,37.1281,-47.8136
85,28273.6,37.0522,-49.5286
86,29407.4,36.9425,-51.1029
87,30586.6,36.7671,-50.645
88,31813.1,36.6019,-52.4567
89,33088.9,36.4784,-54.4614
90,34415.7,36.2835,-58.0623
91,35795.8,36.1049,-58.8159
92,37231.2,35.9399,-57.5673
93,38724.2,35.747,-60.3174
94,40277,35.4781,-64.1871
95,41892.1,35.3416,-65.101
96,43572,35.1286,-64.0854
97,45319.2,34.8963,-65.9993
98,47136.5,34.7112,-69.8856
99,49026.7,34.4729,-71.9133
100,50992.6,34.2157,-72.3431
101,53037.4,33.9991,-73.6293
102,55164.2,33.5734,-75.9822
103,57376.3,33.4266,-78.9347
104,59677.1,33.1191,-81.1682
105,62070.2,32.805,-81.917
106,64559.2,32.4858,-83.7457
107,67148,32.323,-82.7409
108,69840.6,31.9997,-86.1815
109,72641.2,31.7452,-87.8282
110,75554.1,31.43,-92.2544
111,78583.9,31.0298,-93.6407
112,81735.1,30.7783,-93.5284
113,85012.6,30.526,-95.2303
114,88421.6,30.0206,-100.356
115,91967.4,29.5387,-98.2197
116,95655.2,29.2767,-99.0961
117,99491,28.9487,-105.29
118,103481,28.5032,-106.025
119,107630,28.068,-107.918
120,111946,27.5898,-108.808
121,116435,27.2721,-112.051
122,121104,26.8028,-113.079
123,125960,26.4365,-114.419
124,131011,26.0079,-116.185
125,136265,25.6534,-117.812
126,141729,25.1192,-119.467
127,147413,24.8057,-122.762
128,153324,24.3697,-124.394
129,159472,23.8724,-125.052
130,165867,23.4065,-127.059
131,172518,22.8143,-129.965
132,179436,22.445,-131.162
133,186632,21.8934,-135.163
134,194115,21.3668,-137.043
135,201899,20.8613,-138.071
136,209996,20.3424,-139.629
137,218416,19.7962,-141.509
138,227175,19.3034,-143.3
139,236285,18.6842,-149.126
140,245760,18.2105,-150.751
141,255615,17.7468,-150.788
142,265865,17.0635,-150.521
143,276526,16.5629,-149.996
144,287615,16.0098,-155.305
145,299148,15.3671,-154.43
146,311144,14.7247,-161.564
147,323621,14.3145,-167.507
148,336598,14.2887,-159.823
149,350095,12.9438,-161.742
150,364134,12.6839,-171.577
151,378736,11.9305,-168.469
152,393923,11.274,-169.45
153,409719,10.7328,-171.374
154,426149,10.2399,-182
155,443238,9.51068,-172.802
156,461012,9.91952,-187
157,479498,8.75233,-172.378
158,498726,8.17804,-181
159,518725,7.42385,-162.044
160,539526,7.27792,-206
161,561161,5.79141,-195
162,583663,6.33465,-195
163,607068,5.15508,-189
164,631411,4.78262,-208
165,656731,3.78881,-191
166,683066,2.6394,-201
167,710457,5.69983,-256
168,738946,2.49155,-216
169,768578,1.22021,-211
170,799398,0.37231,-211
171,831453,1.69546,-234
172,864795,2.48614,-115.708
173,899473,-0.39716,-212
174,935542,6.16065,-234
175,973057,4.81816,-176.91
176,1.01208e+06,-3.34188,-217
177,1.05266e+06,-4.13263,-219
178,1.09487e+06,-3.63134,-226
179,1.13878e+06,-5.15493,-219
180,1.18444e+06,-5.56019,-222
181,1.23194e+06,-6.52187,-224
182,1.28134e+06,-6.47848,-219
183,1.33272e+06,-7.5361,-237
184,1.38616e+06,-6.19995,-244
185,1.44175e+06,-7.44145,-225
186,1.49956e+06,-6.17516,-204
187,1.55969e+06,-6.05149,-246
188,1.62224e+06,-10.4696,-282
189,1.68729e+06,-7.35092,-254
190,1.75495e+06,-10.6242,-260
191,1.82532e+06,-11.1814,-239
192,1.89852e+06,-7.34488,-290
193,1.97465e+06,-10.7617,-217
194,2.05383e+06,-6.22006,-159.932
195,2.13619e+06,-13.2278,-273
196,2.22185e+06,-13.5172,-264
197,2.31095e+06,-7.05827,-330
198,2.40362e+06,-14.2752,-267
199,2.5e+06,-14.2378,-278
