;Scopy version,f4beeb1
;Exported on,Monday September 30/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
58,9780.35,26.0278,167.62
59,10172.5,25.9353,167.686
60,10580.5,25.9259,166.983
61,11004.7,25.9096,166.191
62,11446,25.9056,165.831
63,11905,25.872,164.9
64,12382.4,25.8543,164.873
65,12878.9,25.8298,164.048
66,13395.4,25.7957,163.35
67,13932.5,25.7715,162.994
68,14491.2,25.7456,162.097
69,15072.3,25.73,161.268
70,15676.7,25.7011,160.489
71,16305.4,25.6632,160.128
72,16959.2,25.6293,159.216
73,17639.3,25.602,158.44
74,18346.6,25.5292,157.513
75,19082.3,25.4461,156.539
76,19847.5,25.4174,155.928
77,20643.4,25.3616,154.892
78,21471.2,25.3125,154.416
79,22332.2,25.2226,153.215
80,23227.7,25.1731,152.075
81,24159.1,25.0893,151.216
82,25127.9,25.0327,150.317
83,26135.5,24.9498,149.631
84,27183.6,24.8391,148.33
85,28273.6,24.76,147.554
86,29407.4,24.6614,146.079
87,30586.6,24.5602,144.468
88,31813.1,24.462,144.006
89,33088.9,24.3534,142.995
90,34415.7,24.2458,141.926
91,35795.8,24.1032,140.852
92,37231.2,23.9724,139.641
93,38724.2,23.8176,138.083
94,40277,23.6568,137.289
95,41892.1,23.5265,135.386
96,43572,23.374,134.544
97,45319.2,23.1964,133.663
98,47136.5,23.0301,132.632
99,49026.7,22.8516,131.239
100,50992.6,22.6255,129.723
101,53037.4,22.454,129.012
102,55164.2,22.2087,127.095
103,57376.3,21.9454,127.09
104,59677.1,21.7407,124.885
105,62070.2,21.4858,123.738
106,64559.2,21.2208,122.676
107,67148,20.9949,122.004
108,69840.6,20.7269,121.307
109,72641.2,20.4648,119.632
110,75554.1,20.2581,118.531
111,78583.9,19.9643,117.916
112,81735.1,19.7053,116.669
113,85012.6,19.4817,116.558
114,88421.6,19.2097,114.655
115,91967.4,18.9112,114.835
116,95655.2,18.5953,113.705
117,99491,18.2998,111.646
118,103481,18.0096,110.642
119,107630,17.7417,109.934
120,111946,17.5314,109.409
121,116435,17.1984,107.613
122,121104,16.8734,106.889
123,125960,16.5598,105.924
124,131011,16.2513,104.91
125,136265,15.9016,104.126
126,141729,15.5824,103.307
127,147413,15.233,102.748
128,153324,14.9423,102.059
129,159472,14.6114,101.392
130,165867,14.2922,100.649
131,172518,13.966,99.9294
132,179436,13.6225,99.0534
133,186632,13.3318,98.5656
134,194115,12.9855,98.1255
135,201899,12.6806,97.5733
136,209996,12.3629,96.574
137,218416,12.0358,96.2748
138,227175,11.6718,95.1015
139,236285,11.3785,94.8939
140,245760,11.0152,93.7122
141,255615,10.73,93.8075
142,265865,10.3712,92.604
143,276526,10.0172,92.7051
144,287615,9.68264,91.6617
145,299148,9.37642,91.3146
146,311144,8.99492,90.4977
147,323621,8.68534,89.0788
148,336598,8.24964,90.6939
149,350095,7.99945,88.7726
150,364134,7.67313,89.2958
151,378736,7.37415,87.4886
152,393923,7.03287,87.7121
153,409719,6.69896,86.5029
154,426149,6.3796,85.7979
155,443238,6.0679,84.0651
156,461012,5.7513,85.6027
157,479498,5.33066,83.7214
158,498726,4.89247,84.2893
159,518725,4.67454,82.8355
160,539526,4.39406,82.7797
161,561161,3.909,81.5853
162,583663,3.60373,83.0672
163,607068,3.39757,78.1357
164,631411,3.00998,78.5797
165,656731,2.67787,78.524
166,683066,2.34438,77.4791
167,710457,1.90975,76.6178
168,738946,1.63151,76.7363
169,768578,1.26387,77.0913
170,799398,1.04852,75.2835
171,831453,0.711502,75.0492
172,864795,0.348758,69.8786
173,899473,-0.0436873,73.0324
174,935542,-0.159126,65.0759
175,973057,-0.519836,76.7768
176,1.01208e+06,-0.944059,70.7841
177,1.05266e+06,-1.26761,69.9305
178,1.09487e+06,-1.5715,69.9139
179,1.13878e+06,-1.8752,67.2065
180,1.18444e+06,-2.22337,68.0745
181,1.23194e+06,-2.49545,66.6188
182,1.28134e+06,-2.84388,65.2283
183,1.33272e+06,-3.1269,64.3156
184,1.38616e+06,-3.41619,63.9569
185,1.44175e+06,-3.81391,61.9092
186,1.49956e+06,-4.01836,60.4436
187,1.55969e+06,-4.42386,62.0333
188,1.62224e+06,-4.63651,58.4036
189,1.68729e+06,-5.01152,59.784
190,1.75495e+06,-5.21538,54.6292
191,1.82532e+06,-5.51588,54.5937
192,1.89852e+06,-5.86135,53.7761
193,1.97465e+06,-6.05599,52.8592
194,2.05383e+06,-6.37576,48.5147
195,2.13619e+06,-6.6338,49.1146
196,2.22185e+06,-6.82769,47.9826
197,2.31095e+06,-7.11323,44.0961
198,2.40362e+06,-7.31915,43.9365
199,2.5e+06,-7.41133,42.3852
