;Scopy version,f4beeb1
;Exported on,Monday September 30/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
133,186632,13.264,97.5711
134,194115,12.8933,95.8269
135,201899,12.7102,95.7881
136,209996,12.2533,95.0781
137,218416,11.9308,95.8927
138,227175,11.5188,96.1505
139,236285,11.2178,93.6201
140,245760,10.8588,94.3991
141,255615,10.7005,94.4516
142,265865,10.2397,91.423
143,276526,9.78377,90.6606
144,287615,9.52393,89.9173
145,299148,9.22136,91.7683
146,311144,8.86611,91.7996
147,323621,8.69849,86.9627
148,336598,8.19296,86.2046
149,350095,7.78661,88.5611
150,364134,7.46865,89.2353
151,378736,7.09545,87.0296
152,393923,6.84511,85.0308
153,409719,6.44068,84.0153
154,426149,6.3011,87.3948
155,443238,5.813,82.6309
156,461012,5.3711,88.5926
157,479498,5.12252,84.6094
158,498726,4.82492,86.3215
159,518725,4.42805,83.4455
160,539526,4.1797,85.691
161,561161,3.89605,79.6892
162,583663,2.98821,80.5094
163,607068,3.32186,81.431
164,631411,3.01776,82.6911
165,656731,2.51257,79.5715
166,683066,2.20046,81.715
167,710457,1.83137,74.0208
168,738946,1.37365,82.2186
169,768578,1.30341,78.1376
170,799398,0.934121,79.4657
171,831453,0.601824,73.8523
172,864795,0.745015,86.9945
173,899473,-0.0158158,74.1013
174,935542,-0.588658,67.5689
175,973057,-0.149895,83.313
176,1.01208e+06,-0.7128,69.6481
177,1.05266e+06,-0.896955,71.7615
178,1.09487e+06,-1.19411,70.3489
179,1.13878e+06,-1.56019,71.43
180,1.18444e+06,-1.86107,66.9911
181,1.23194e+06,-2.06647,66.4774
182,1.28134e+06,-2.36192,67.0186
183,1.33272e+06,-2.79656,64.719
184,1.38616e+06,-3.0172,62.9032
185,1.44175e+06,-3.23522,63.4458
186,1.49956e+06,-3.2811,57.4518
187,1.55969e+06,-3.45066,62.4888
188,1.62224e+06,-4.00473,61.1784
189,1.68729e+06,-4.05934,55.4446
190,1.75495e+06,-4.44744,59.0471
191,1.82532e+06,-4.86191,54.0041
192,1.89852e+06,-4.94599,61.8281
193,1.97465e+06,-5.2306,56.5682
194,2.05383e+06,-4.94921,50.9651
195,2.13619e+06,-5.80448,48.599
196,2.22185e+06,-5.93366,51.4279
197,2.31095e+06,-5.6662,41.3732
198,2.40362e+06,-6.54822,48.6527
199,2.5e+06,-7.77914,40.3578
